,Provincias,Edad (3 grupos de edad),Españoles/Extranjeros,Sexo,Año,Total
2781,52,16-64 años,Extranjeros,Mujeres,2021,4682.0
2782,52,16-64 años,Extranjeros,Mujeres,2020,4785.0
2783,52,16-64 años,Extranjeros,Mujeres,2019,4780.0
2784,52,16-64 años,% Extranjeros,Hombres,2021,14.92
2785,52,16-64 años,% Extranjeros,Hombres,2020,15.52
2786,52,16-64 años,% Extranjeros,Hombres,2019,15.4
2787,52,16-64 años,% Extranjeros,Mujeres,2021,16.98
2788,52,16-64 años,% Extranjeros,Mujeres,2020,17.31
2789,52,16-64 años,% Extranjeros,Mujeres,2019,17.4
2790,52,65 y más,Españoles,Hombres,2021,3775.0
2791,52,65 y más,Españoles,Hombres,2020,3669.0
2792,52,65 y más,Españoles,Hombres,2019,3510.0
2793,52,65 y más,Españoles,Mujeres,2021,4633.0
2794,52,65 y más,Españoles,Mujeres,2020,4604.0
2795,52,65 y más,Españoles,Mujeres,2019,4501.0
2796,52,65 y más,Extranjeros,Hombres,2021,421.0
2797,52,65 y más,Extranjeros,Hombres,2020,447.0
2798,52,65 y más,Extranjeros,Hombres,2019,422.0
2799,52,65 y más,Extranjeros,Mujeres,2021,489.0
2800,52,65 y más,Extranjeros,Mujeres,2020,486.0
2801,52,65 y más,Extranjeros,Mujeres,2019,443.0
2802,52,65 y más,% Extranjeros,Hombres,2021,10.03
2803,52,65 y más,% Extranjeros,Hombres,2020,10.86
2804,52,65 y más,% Extranjeros,Hombres,2019,10.73
2805,52,65 y más,% Extranjeros,Mujeres,2021,9.55
2806,52,65 y más,% Extranjeros,Mujeres,2020,9.55
2807,52,65 y más,% Extranjeros,Mujeres,2019,8.96
